Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Impressions,Expected_Conversions,Estimated_Cost,Estimated_Revenue,CPA,ROI
28.0,Female,85270.6,Rural,Video,Food,Social Media,4,2023-07-23 20:45:56.899351,0.3224,0.0709,56.41748942172073,1.2896,2.0,51.584,1.5508684863523572,24.792
33.0,Female,18969.96,Urban,Native,Food,Search Engine,3,2023-08-17 20:45:56.899351,0.0858,0.0424,70.75471698113208,0.2574,1.5,10.296000000000001,5.827505827505827,5.864000000000001
60.0,Female,25592.38,Rural,Native,Fashion,Website,6,2023-11-13 20:45:56.899351,0.1135,0.003,2000.0,0.681,3.0,27.240000000000002,4.405286343612334,8.08
23.0,Male,46397.3,Rural,Banner,Food,Website,3,2023-12-27 20:45:56.899351,0.5816,0.0513,58.47953216374269,1.7448000000000001,1.5,69.792,0.8596973865199449,45.528
22.0,Male,,Rural,Text,Technology,Website,3,2023-10-03 20:45:56.899351,0.2029,0.0368,81.52173913043478,0.6087,1.5,24.348,2.464268112370626,15.232
33.0,Female,53430.69,Rural,Text,Technology,Search Engine,2,2023-10-18 20:45:56.899351,0.0192,0.0461,43.38394793926247,0.0384,1.0,1.5359999999999998,26.041666666666668,0.5359999999999998
25.0,Female,62058.98,Urban,Native,Travel,Social Media,6,2023-11-30 20:45:56.899351,0.3087,0.0506,118.57707509881423,1.8521999999999998,3.0,74.088,1.6196954972465178,23.695999999999998
51.0,Female,51146.08,Rural,Banner,Health,Search Engine,5,2023-08-05 20:45:56.899351,0.2215,0.0249,200.80321285140565,1.1075,2.5,44.3,2.2573363431151243,16.72
18.0,Male,97146.85,Rural,Banner,Food,Social Media,5,2024-01-31 20:45:56.899351,0.0673,0.0431,116.0092807424594,0.3365,2.5,13.46,7.429420505200594,4.384
17.0,Male,45833.33,Urban,Banner,Fashion,Search Engine,3,2023-06-26 20:45:56.899351,0.1868,0.0128,234.375,0.5604,1.5,22.416,2.6766595289079227,13.944
28.0,Male,40966.93,Rural,Text,Travel,Website,6,2023-12-13 20:45:56.899351,0.2644,0.0386,155.440414507772,1.5864000000000003,3.0,63.45600000000001,1.8910741301058998,20.152000000000005
27.0,Male,45165.85,Rural,Banner,Travel,Website,9,2023-08-09 20:45:56.899351,0.2373,0.0536,167.91044776119404,2.1357,4.5,85.428,2.107037505267594,17.983999999999998
63.0,Male,59326.49,Urban,Banner,Travel,Search Engine,7,2023-12-19 20:45:56.899351,0.1706,0.0524,133.58778625954199,1.1942,3.5,47.768,2.9308323563892147,12.648
49.0,Male,37347.22,Urban,Banner,Travel,Website,2,2023-11-21 20:45:56.899351,0.0215,0.0196,102.04081632653062,0.043,1.0,1.7199999999999998,23.255813953488374,0.7199999999999998
36.0,Female,52417.55,Rural,Text,Technology,Website,4,2023-11-14 20:45:56.899351,0.1839,0.0875,45.714285714285715,0.7356,2.0,29.424,2.718868950516585,13.712
16.0,Female,54298.77,Suburban,Banner,Finance,Social Media,3,2023-07-23 20:45:56.899351,0.2166,0.0238,126.05042016806722,0.6497999999999999,1.5,25.991999999999997,2.308402585410896,16.328
47.0,Female,76878.53,Urban,Banner,Travel,Search Engine,2,2023-05-05 20:45:56.899351,0.1634,0.0584,34.24657534246575,0.3268,1.0,13.072,3.0599755201958385,12.072
19.0,Female,75503.0,Suburban,Banner,Health,Social Media,0,2024-04-13 20:45:56.899351,0.1322,0.0603,0.0,0.0,0.0,0.0,,
11.0,Female,40989.37,Urban,Banner,Fashion,Search Engine,5,2023-08-19 20:45:56.899351,0.0976,0.0665,75.18796992481202,0.48800000000000004,2.5,19.520000000000003,5.1229508196721305,6.808000000000002
52.0,Female,38487.22,Rural,Native,Finance,Website,4,2023-08-18 20:45:56.899351,0.0248,0.0608,65.78947368421052,0.0992,2.0,3.968,20.161290322580644,0.984
39.0,Female,78126.88,Rural,Text,Technology,Social Media,6,2023-07-05 20:45:56.899351,0.1779,0.0315,190.47619047619048,1.0674000000000001,3.0,42.696000000000005,2.8105677346824054,13.232000000000001
48.0,Female,20243.96,Urban,Text,Food,Search Engine,11,2023-05-02 20:45:56.899351,0.2485,0.0607,181.2191103789127,2.7335,5.5,109.33999999999999,2.012072434607646,18.88
39.0,Other,39923.75,Urban,Native,Health,Website,5,2023-09-27 20:45:56.899351,0.0663,0.0675,74.07407407407408,0.3315,2.5,13.260000000000002,7.541478129713424,4.304
47.0,Female,69680.47,Rural,Video,Finance,Search Engine,3,2023-12-21 20:45:56.899351,0.1445,0.0456,65.78947368421052,0.4335,1.5,17.34,3.4602076124567476,10.56
25.0,Female,28311.37,Rural,Banner,Health,Website,9,2024-03-20 20:45:56.899351,0.4679,0.0,,4.2111,4.5,168.44400000000002,1.068604402650139,36.432
19.0,Male,44431.65,Suburban,Video,Travel,Search Engine,4,2023-05-29 20:45:56.899351,0.1548,0.0671,59.61251862891206,0.6192,2.0,24.768,3.2299741602067185,11.384
45.0,Female,58831.02,Rural,Native,Finance,Search Engine,5,2023-05-03 20:45:56.899351,0.1234,0.0495,101.01010101010101,0.617,2.5,24.68,4.051863857374392,8.872
22.0,Female,47674.3,Urban,Video,Finance,Website,3,2024-03-02 20:45:56.899351,0.2847,0.0351,85.47008547008546,0.8541000000000001,1.5,34.164,1.7562346329469616,21.776
24.0,Other,53515.64,Urban,Native,Food,Social Media,7,2023-11-25 20:45:56.899351,0.1486,0.0259,270.27027027027026,1.0402,3.5,41.608000000000004,3.3647375504710633,10.888000000000002
28.0,Male,64822.85,Suburban,Video,Fashion,Search Engine,5,2023-08-09 20:45:56.899351,0.2065,0.0229,218.34061135371178,1.0325,2.5,41.3,2.4213075060532687,15.52
35.0,Female,42662.36,Suburban,Video,Travel,Search Engine,8,2024-02-21 20:45:56.899351,0.1459,0.0156,512.8205128205128,1.1672,4.0,46.688,3.427004797806717,10.672
29.0,Male,35588.51,Urban,Native,Finance,Search Engine,3,2023-07-24 20:45:56.899351,0.3702,0.0059,508.47457627118644,1.1105999999999998,1.5,44.42399999999999,1.3506212857914643,28.615999999999996
14.0,Other,39951.96,Rural,Text,Finance,Social Media,5,2023-11-15 20:45:56.899351,0.2414,0.0453,110.37527593818984,1.207,2.5,48.28,2.071251035625518,18.312
25.0,Male,54124.51,Suburban,Native,Fashion,Social Media,1,2023-12-03 20:45:56.899351,0.1491,0.0614,16.286644951140065,0.1491,0.5,5.964,3.3534540576794094,10.928
1.0,Female,64483.56,Rural,Native,Travel,Search Engine,4,2024-01-29 20:45:56.899351,0.0273,0.0257,155.6420233463035,0.1092,2.0,4.368,18.315018315018314,1.1840000000000002
44.0,Male,81805.55,Suburban,Video,Finance,Website,5,2023-06-09 20:45:56.899351,0.3002,0.0491,101.83299389002038,1.5010000000000001,2.5,60.040000000000006,1.665556295802798,23.016000000000002
10.0,Female,51865.55,Rural,Native,Travel,Social Media,4,2023-07-19 20:45:56.899351,0.1273,0.0426,93.89671361502347,0.5092,2.0,20.368,3.9277297721916735,9.184
18.0,Female,36219.06,Suburban,Native,Food,Search Engine,6,2023-08-27 20:45:56.899351,0.2544,0.0381,157.48031496062993,1.5264000000000002,3.0,61.05600000000001,1.9654088050314462,19.352000000000004
35.0,Female,10019.72,Urban,Banner,Finance,Search Engine,4,2023-05-06 20:45:56.899351,0.3539,0.0729,54.869684499314126,1.4156,2.0,56.623999999999995,1.4128284826222097,27.311999999999998
23.0,Other,41475.55,Suburban,Text,Finance,Social Media,4,2024-01-14 20:45:56.899351,0.1573,0.0666,60.06006006006005,0.6292,2.0,25.168,3.178639542275906,11.584
58.0,Female,26523.66,Suburban,Text,Technology,Website,5,2023-06-30 20:45:56.899351,0.2946,0.0706,70.8215297450425,1.4729999999999999,2.5,58.919999999999995,1.697216564833673,22.567999999999998
15.0,Male,72601.06,Rural,Video,Food,Social Media,4,2023-12-11 20:45:56.899351,0.367,0.0331,120.84592145015107,1.468,2.0,58.72,1.3623978201634879,28.36
39.0,Female,58363.24,Suburban,Text,Finance,Social Media,9,2023-10-05 20:45:56.899351,0.2353,0.0385,233.76623376623377,2.1177,4.5,84.708,2.124946876328092,17.823999999999998
34.0,Female,3737.92,Rural,Native,Technology,Website,5,2024-01-20 20:45:56.899351,0.1906,0.0447,111.85682326621925,0.953,2.5,38.12,2.623294858342078,14.248
17.0,Female,61845.61,Rural,Native,Food,Search Engine,3,2023-10-12 20:45:56.899351,0.2381,0.0276,108.69565217391305,0.7143,1.5,28.572000000000003,2.099958000839983,18.048000000000002
42.0,Female,43997.24,Urban,Video,Technology,Website,5,2024-03-15 20:45:56.899351,0.2315,0.0436,114.6788990825688,1.1575,2.5,46.3,2.159827213822894,17.52
32.0,Female,84195.66,Urban,Native,Technology,Website,6,2023-05-09 20:45:56.899351,0.1386,0.0602,99.66777408637874,0.8316,3.0,33.264,3.6075036075036073,10.088000000000001
46.0,Male,26808.65,Urban,Video,Travel,Search Engine,3,2023-11-04 20:45:56.899351,0.1175,0.0473,63.424947145877375,0.3525,1.5,14.1,4.25531914893617,8.4
47.0,Other,7413.33,Urban,Banner,Travel,Website,5,2023-09-10 20:45:56.899351,0.2326,0.0441,113.37868480725623,1.163,2.5,46.52,2.1496130696474633,17.608
67.0,Male,43385.61,Rural,Native,Finance,Website,5,2023-08-25 20:45:56.899351,0.0557,0.0529,94.5179584120983,0.27849999999999997,2.5,11.139999999999999,8.976660682226212,3.4559999999999995
55.0,Female,75204.79,Urban,Text,Health,Social Media,7,2023-08-22 20:45:56.899351,0.1795,0.0406,172.41379310344828,1.2565,3.5,50.26,2.785515320334262,13.36
29.0,Male,35780.37,Urban,Text,Technology,Social Media,8,2023-04-25 20:45:56.899351,0.3677,0.0724,110.49723756906076,2.9416,4.0,117.66400000000002,1.3598041881968996,28.416000000000004
31.0,Other,85215.63,Suburban,Video,Food,Social Media,1,2024-02-24 20:45:56.899351,0.266,0.0223,44.84304932735426,0.266,0.5,10.64,1.8796992481203008,20.28
51.0,Other,36943.76,Urban,Video,Fashion,Website,4,2023-09-15 20:45:56.899351,0.0912,0.012,333.3333333333333,0.3648,2.0,14.592,5.482456140350877,6.296
44.0,Other,82934.94,Rural,Banner,Fashion,Website,4,2024-03-02 20:45:56.899351,0.1029,0.0566,70.6713780918728,0.4116,2.0,16.464000000000002,4.859086491739553,7.232000000000001
44.0,Female,31034.83,Urban,Video,Fashion,Search Engine,5,2023-11-21 20:45:56.899351,0.1128,0.0364,137.36263736263734,0.564,2.5,22.56,4.432624113475177,8.024
10.0,Male,33305.54,Rural,Banner,Health,Search Engine,0,2023-08-03 20:45:56.899351,0.1628,0.0585,0.0,0.0,0.0,0.0,,
34.0,Male,36918.86,Rural,Banner,Finance,Search Engine,4,2023-06-19 20:45:56.899351,0.1298,0.035,114.28571428571428,0.5192,2.0,20.768,3.852080123266564,9.384
23.0,Female,43768.36,Suburban,Video,Fashion,Search Engine,6,2023-09-15 20:45:56.899351,0.1343,0.0504,119.04761904761905,0.8058000000000001,3.0,32.232,3.7230081906180192,9.744
39.0,Female,17717.62,Rural,Text,Health,Social Media,2,2023-05-30 20:45:56.899351,0.0083,0.0349,57.306590257879655,0.0166,1.0,0.664,60.24096385542168,-0.33599999999999997
33.0,Male,28537.82,Suburban,Banner,Technology,Social Media,8,2023-10-10 20:45:56.899351,0.2914,0.0789,101.39416983523448,2.3312,4.0,93.24799999999999,1.7158544955387784,22.311999999999998
48.0,Male,50853.47,Urban,Native,Fashion,Search Engine,5,2023-07-20 20:45:56.899351,0.1429,0.0438,114.15525114155251,0.7145,2.5,28.580000000000002,3.498950314905528,10.432
39.0,Female,28002.1,Suburban,Banner,Finance,Website,4,2024-04-06 20:45:56.899351,0.0751,0.0463,86.39308855291577,0.3004,2.0,12.016,6.657789613848203,5.008
46.0,Female,70979.44,Rural,Banner,Travel,Social Media,6,2024-04-07 20:45:56.899351,0.0948,0.0207,289.8550724637681,0.5688,3.0,22.752,5.274261603375527,6.584
28.0,Female,78160.75,Rural,Text,Fashion,Social Media,4,2023-10-12 20:45:56.899351,0.3185,0.0446,89.68609865470852,1.274,2.0,50.96,1.5698587127158556,24.48
20.0,Male,42257.74,Suburban,Video,Health,Website,6,2024-02-15 20:45:56.899351,0.1056,0.0354,169.4915254237288,0.6335999999999999,3.0,25.343999999999998,4.734848484848485,7.4479999999999995
28.0,Female,55705.25,Suburban,Native,Fashion,Website,5,2023-09-05 20:45:56.899351,0.4735,0.0213,234.7417840375587,2.3674999999999997,2.5,94.69999999999999,1.0559662090813096,36.879999999999995
34.0,Male,77081.2,Rural,Text,Food,Website,2,2023-07-09 20:45:56.899351,0.2868,0.0241,82.98755186721992,0.5736,1.0,22.944,1.7433751743375174,21.944
40.0,Other,60000.62,Suburban,Native,Food,Social Media,5,2024-01-14 20:45:56.899351,0.2184,0.0854,58.548009367681495,1.092,2.5,43.68000000000001,2.2893772893772892,16.472
68.0,Male,49612.53,Urban,Video,Fashion,Search Engine,4,2023-08-18 20:45:56.899351,0.2966,0.0615,65.04065040650407,1.1864,2.0,47.455999999999996,1.6857720836142955,22.727999999999998
34.0,Female,73259.01,Suburban,Video,Travel,Social Media,5,2023-07-30 20:45:56.899351,0.0677,0.031,161.29032258064515,0.33849999999999997,2.5,13.54,7.385524372230429,4.4159999999999995
20.0,Female,85414.13,Urban,Banner,Travel,Website,1,2023-05-05 20:45:56.899351,0.1453,0.0677,14.771048744460858,0.1453,0.5,5.812,3.4411562284927735,10.624
29.0,Male,34452.6,Rural,Banner,Health,Website,8,2024-01-16 20:45:56.899351,0.1749,0.0726,110.19283746556474,1.3992,4.0,55.968,2.858776443682104,12.992
28.0,Male,66322.31,Urban,Native,Health,Search Engine,6,2023-11-08 20:45:56.899351,0.2929,0.0611,98.19967266775777,1.7574,3.0,70.296,1.7070672584499829,22.432000000000002
42.0,Male,37851.4,Urban,Video,Food,Search Engine,5,2023-06-01 20:45:56.899351,0.1909,0.0497,100.60362173038229,0.9544999999999999,2.5,38.17999999999999,2.6191723415400734,14.271999999999997
11.0,Female,88697.0,Suburban,Text,Fashion,Website,5,2023-04-24 20:45:56.899351,0.3046,0.0306,163.39869281045753,1.523,2.5,60.919999999999995,1.6414970453053186,23.368
35.0,Female,35363.82,Rural,Video,Fashion,Website,6,2023-07-31 20:45:56.899351,0.1012,0.0832,72.11538461538461,0.6072,3.0,24.287999999999997,4.940711462450593,7.095999999999999
37.0,Male,69293.36,Suburban,Text,Food,Website,5,2023-12-09 20:45:56.899351,0.1911,0.0879,56.88282138794084,0.9555,2.5,38.22,2.6164311878597593,14.288
38.0,Female,59824.7,Suburban,Banner,Fashion,Social Media,9,2023-04-24 20:45:56.899351,0.1913,0.0269,334.5724907063197,1.7217,4.5,68.868,2.6136957658128592,14.303999999999998
26.0,Male,60010.55,Urban,Text,Technology,Search Engine,8,2023-12-02 20:45:56.899351,0.0606,0.0606,132.013201320132,0.4848,4.0,19.392,8.25082508250825,3.848
31.0,Male,46226.38,Suburban,Text,Food,Search Engine,6,2023-07-07 20:45:56.899351,0.3089,0.051,117.64705882352942,1.8534000000000002,3.0,74.13600000000001,1.6186468112657817,23.712000000000003
13.0,Male,62937.4,Rural,Native,Travel,Search Engine,6,2024-03-16 20:45:56.899351,0.1447,0.0409,146.69926650366747,0.8682,3.0,34.728,3.455425017277125,10.576
27.0,Male,37768.33,Suburban,Video,Finance,Website,3,2024-04-11 20:45:56.899351,0.0229,0.0147,204.08163265306123,0.0687,1.5,2.7479999999999998,21.83406113537118,0.8319999999999999
26.0,Male,21958.91,Rural,Banner,Technology,Search Engine,7,2023-11-16 20:45:56.899351,0.229,0.0843,83.03677342823251,1.603,3.5,64.12,2.183406113537118,17.32
41.0,Male,44950.7,Urban,Native,Fashion,Social Media,6,2023-05-23 20:45:56.899351,0.2252,0.0657,91.32420091324202,1.3512,3.0,54.048,2.2202486678507993,17.016000000000002
17.0,Male,50016.9,Urban,Text,Health,Website,7,2023-10-21 20:45:56.899351,0.0122,0.0065,1076.923076923077,0.0854,3.5,3.4160000000000004,40.983606557377044,-0.023999999999999893
46.0,Female,42295.08,Suburban,Text,Travel,Website,3,2023-12-13 20:45:56.899351,0.2064,0.0377,79.57559681697613,0.6192,1.5,24.768,2.422480620155039,15.512
57.0,Other,55183.82,Suburban,Native,Finance,Website,7,2024-03-07 20:45:56.899351,0.0629,0.0375,186.66666666666669,0.44029999999999997,3.5,17.612,7.9491255961844205,4.031999999999999
3.0,Female,44634.6,Suburban,Banner,Fashion,Search Engine,5,2024-01-11 20:45:56.899351,0.1974,0.0687,72.7802037845706,0.987,2.5,39.48,2.5329280648429586,14.791999999999998
41.0,Female,18553.82,Urban,Native,Fashion,Search Engine,8,2023-11-26 20:45:56.899351,0.2924,0.0694,115.27377521613832,2.3392,4.0,93.568,1.7099863201094392,22.392
45.0,Male,56640.9,Urban,Text,Health,Social Media,5,2023-07-31 20:45:56.899351,0.0561,0.0531,94.16195856873823,0.28049999999999997,2.5,11.219999999999999,8.912655971479502,3.4879999999999995
25.0,Male,114013.76,Urban,Banner,Finance,Social Media,9,2023-11-14 20:45:56.899351,0.1265,0.0508,177.16535433070868,1.1385,4.5,45.540000000000006,3.952569169960474,9.120000000000001
29.0,Male,62311.07,Rural,Video,Technology,Search Engine,2,2023-07-04 20:45:56.899351,0.0878,0.0505,39.603960396039604,0.1756,1.0,7.024,5.694760820045558,6.024
33.0,Female,66046.91,Urban,Video,Finance,Search Engine,4,2024-02-25 20:45:56.899351,0.09,0.0744,53.763440860215056,0.36,2.0,14.399999999999999,5.555555555555555,6.199999999999999
30.0,Male,52381.61,Urban,Native,Technology,Search Engine,6,2024-04-19 20:45:56.899351,0.1713,0.0564,106.38297872340426,1.0278,3.0,41.112,2.918855808523059,12.704
30.0,Female,52358.65,Urban,Native,Technology,Website,4,2023-07-05 20:45:56.899351,0.0468,0.0549,72.85974499089254,0.1872,2.0,7.488,10.683760683760683,2.744
9.0,Female,49733.56,Urban,Banner,Travel,Social Media,11,2023-10-25 20:45:56.899351,0.3172,0.0451,243.90243902439025,3.4892,5.5,139.56799999999998,1.5762925598991173,24.375999999999998
52.0,Male,47074.04,Suburban,Text,Travel,Website,7,2023-11-28 20:45:56.899351,0.3212,0.0746,93.83378016085791,2.2483999999999997,3.5,89.93599999999999,1.5566625155666254,24.695999999999998
51.0,Female,51117.44,Urban,Video,Travel,Search Engine,4,2023-10-05 20:45:56.899351,0.0764,0.0337,118.69436201780415,0.3056,2.0,12.224,6.544502617801047,5.112
22.0,Male,50120.28,Rural,Text,Technology,Website,7,2023-06-04 20:45:56.899351,0.1792,0.0207,338.1642512077295,1.2544,3.5,50.176,2.7901785714285716,13.336
13.0,Female,65055.42,Rural,Banner,Health,Website,7,2023-07-17 20:45:56.899351,0.3298,0.0624,112.17948717948718,2.3085999999999998,3.5,92.344,1.516070345664039,25.383999999999997
42.0,Male,54648.81,Urban,Native,Fashion,Social Media,7,2023-10-25 20:45:56.899351,0.3281,0.0621,112.72141706924315,2.2967,3.5,91.868,1.5239256324291375,25.247999999999998
26.0,Male,61830.01,Rural,Text,Food,Website,5,2024-03-05 20:45:56.899351,0.2856,0.0313,159.7444089456869,1.4280000000000002,2.5,57.120000000000005,1.7507002801120446,21.848000000000003
37.0,Female,29577.11,Suburban,Banner,Technology,Search Engine,6,2023-09-16 20:45:56.899351,0.4823,0.0483,124.22360248447204,2.8938,3.0,115.75200000000001,1.036699149906697,37.584
30.0,Male,52936.39,Rural,Video,Travel,Search Engine,8,2024-03-11 20:45:56.899351,0.1184,0.0407,196.56019656019657,0.9472,4.0,37.888000000000005,4.222972972972973,8.472000000000001
45.0,Female,69895.45,Urban,Text,Travel,Social Media,9,2023-09-01 20:45:56.899351,0.2722,0.052,173.0769230769231,2.4497999999999998,4.5,97.99199999999999,1.8368846436443793,20.775999999999996
45.0,Other,47693.05,Rural,Banner,Travel,Website,4,2023-10-08 20:45:56.899351,0.091,0.0709,56.41748942172073,0.364,2.0,14.559999999999999,5.4945054945054945,6.279999999999999
24.0,Male,5922.31,Suburban,Banner,Health,Search Engine,4,2023-07-14 20:45:56.899351,0.1205,0.0509,78.58546168958742,0.482,2.0,19.28,4.149377593360996,8.64
14.0,Male,42670.88,Suburban,Banner,Fashion,Search Engine,5,2023-07-16 20:45:56.899351,0.0879,0.0545,91.74311926605505,0.4395,2.5,17.58,5.688282138794084,6.031999999999999
11.0,Female,66601.1,Suburban,Banner,Health,Social Media,4,2023-10-14 20:45:56.899351,0.1875,0.0639,62.59780907668232,0.75,2.0,30.0,2.6666666666666665,14.0
44.0,Female,65081.34,Rural,Native,Food,Website,9,2023-07-18 20:45:56.899351,0.3433,0.0503,178.92644135188868,3.0897,4.5,123.58800000000001,1.4564520827264782,26.464000000000002
17.0,Male,25785.82,Urban,Text,Fashion,Website,6,2023-05-30 20:45:56.899351,0.4908,0.0659,91.04704097116844,2.9448,3.0,117.792,1.0187449062754688,38.264
27.0,Male,55323.4,Suburban,Banner,Travel,Search Engine,6,2023-07-13 20:45:56.899351,0.0142,0.0358,167.5977653631285,0.0852,3.0,3.408,35.2112676056338,0.13599999999999998
26.0,Male,77011.92,Rural,Text,Health,Website,5,2023-05-05 20:45:56.899351,0.2653,0.0271,184.50184501845018,1.3264999999999998,2.5,53.05999999999999,1.8846588767433097,20.223999999999997
34.0,Female,88790.43,Suburban,Native,Travel,Search Engine,4,2024-01-22 20:45:56.899351,0.3709,0.0824,48.543689320388346,1.4836,2.0,59.344,1.3480722566729577,28.672
5.0,Male,46153.33,Rural,Banner,Health,Search Engine,3,2023-10-25 20:45:56.899351,0.2167,0.0522,57.47126436781609,0.6501,1.5,26.004,2.3073373327180433,16.336000000000002
37.0,Female,38402.13,Rural,Banner,Fashion,Social Media,6,2023-10-02 20:45:56.899351,0.2668,0.0906,66.2251655629139,1.6008,3.0,64.032,1.8740629685157422,20.343999999999998
42.0,Male,72176.28,Urban,Banner,Food,Social Media,6,2023-07-22 20:45:56.899351,0.2982,0.0672,89.28571428571429,1.7892000000000001,3.0,71.56800000000001,1.6767270288397047,22.856000000000005
36.0,Female,38545.23,Urban,Native,Finance,Search Engine,4,2023-11-30 20:45:56.899351,0.1536,0.0583,68.6106346483705,0.6144,2.0,24.575999999999997,3.2552083333333335,11.287999999999998
30.0,Female,62037.63,Suburban,Banner,Health,Search Engine,10,2023-05-19 20:45:56.899351,0.1342,0.0344,290.69767441860466,1.342,5.0,53.68000000000001,3.7257824143070044,9.736
